id,valor_total,unit,area_util,quartos,vagas,condominio,suites,banheiros,piscina,academia,quadra,endereco,link,bairro,media_bairro,qtd_dados_bairro,media_idh,media_gini,expectativa_vida,renda_percapita,estacao_prox,linha_prox,dist,lat,lon
392,235000,1068.18,220,1,1,,1,1,0,0,0,"Rua João Amos Comenius - Grajaú, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-1-quartos-grajau-zona-sul-sao-paulo-com-garagem-220m2-venda-RS235000-id-2582965545/,GRAJAU,4302.99333333333,12.0,0.692258064516129,0.395161290322581,72.4112903225806,581.354516129032,LARGO TREZE,LILAS,11330.7749893859,-23.7565879002226,-46.7019668001954
393,180000,3829.79,47,2,0,97.0,0,1,0,0,0,"Rua Piraju - Grajaú, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-grajau-zona-sul-sao-paulo-47m2-venda-RS180000-id-2487980392/,GRAJAU,4302.99333333333,12.0,0.692258064516129,0.395161290322581,72.4112903225806,581.354516129032,LARGO TREZE,LILAS,11276.2991108312,-23.7536402002233,-46.6844542001955
1560,180000,3529.41,51,2,1,,0,1,0,0,0,"Rua Piraju - Grajaú, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-grajau-zona-sul-sao-paulo-com-garagem-51m2-venda-RS180000-id-2477021008/,GRAJAU,4302.99333333333,12.0,0.692258064516129,0.395161290322581,72.4112903225806,581.354516129032,LARGO TREZE,LILAS,11276.2991108312,-23.7536402002233,-46.6844542001955
726,200000,4545.45,44,2,1,353.0,0,1,1,1,0,"Rua Alto Beni - Guaianases, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaianases-zona-leste-sao-paulo-com-garagem-44m2-venda-RS200000-id-2582457905/,GUAIANASES,4112.43428571429,14.0,0.726058823529412,0.442352941176471,74.0888235294118,814.778235294118,CORINTHIANS-ITAQUERA,VERMELHA,5319.44422239194,-23.5613370002386,-46.4234653002029
728,165000,3510.64,47,2,1,180.0,0,1,0,0,1,"Rua Otelo Augusto Ribeiro, 1676 - Guaianases, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaianases-zona-leste-sao-paulo-com-garagem-47m2-venda-RS165000-id-2530678011/,GUAIANASES,4112.43428571429,14.0,0.726058823529412,0.442352941176471,74.0888235294118,814.778235294118,CORINTHIANS-ITAQUERA,VERMELHA,6801.25473956057,-23.5566406002393,-46.4065420002031
729,155000,3229.17,48,2,1,173.0,0,1,0,0,1,"Rua Otelo Augusto Ribeiro, 1676 - Guaianases, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaianases-zona-leste-sao-paulo-com-garagem-48m2-venda-RS155000-id-2616284154/,GUAIANASES,4112.43428571429,14.0,0.726058823529412,0.442352941176471,74.0888235294118,814.778235294118,CORINTHIANS-ITAQUERA,VERMELHA,6801.25473956057,-23.5566406002393,-46.4065420002031
731,200000,3508.77,57,2,1,480.0,0,1,0,0,0,"Rua Otelo Augusto Ribeiro, 771 - Guaianases, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaianases-zona-leste-sao-paulo-com-garagem-57m2-venda-RS200000-id-2527143194/,GUAIANASES,4112.43428571429,14.0,0.726058823529412,0.442352941176471,74.0888235294118,814.778235294118,CORINTHIANS-ITAQUERA,VERMELHA,6616.29648710107,-23.5500832002395,-46.4070751002033
732,230000,5111.11,45,2,1,,0,1,0,1,1,"Rua Evaldo Calabrez - Guaianases, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaianases-zona-leste-sao-paulo-com-garagem-45m2-venda-RS230000-id-2527439186/,GUAIANASES,4112.43428571429,14.0,0.726058823529412,0.442352941176471,74.0888235294118,814.778235294118,CORINTHIANS-ITAQUERA,VERMELHA,5549.53533782587,-23.5489635002392,-46.4174547002033
736,189000,4295.45,44,2,1,240.0,0,1,1,0,0,"Rua Santana do Rio Preto, 440 - Guaianases, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaianases-zona-leste-sao-paulo-com-garagem-44m2-venda-RS189000-id-2495017782/,GUAIANASES,4112.43428571429,14.0,0.726058823529412,0.442352941176471,74.0888235294118,814.778235294118,CORINTHIANS-ITAQUERA,VERMELHA,5117.20640335406,-23.5606116002386,-46.4252835002029
740,170000,3695.65,46,2,1,215.0,0,1,0,0,1,"Rua Otelo Augusto Ribeiro - Guaianases, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaianases-zona-leste-sao-paulo-com-garagem-46m2-venda-RS170000-id-2616522400/,GUAIANASES,4112.43428571429,14.0,0.726058823529412,0.442352941176471,74.0888235294118,814.778235294118,CORINTHIANS-ITAQUERA,VERMELHA,6596.64338195728,-23.5500964002395,-46.4072711002033
743,199000,5852.94,34,2,0,249.0,0,1,1,0,0,"Rua Salvador Gianetti, 201 - Guaianases, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaianases-zona-leste-sao-paulo-34m2-venda-RS199000-id-2616256914/,GUAIANASES,4112.43428571429,14.0,0.726058823529412,0.442352941176471,74.0888235294118,814.778235294118,CORINTHIANS-ITAQUERA,VERMELHA,5258.6472061525,-23.5423130002393,-46.4198337002036
744,230000,4035.09,57,2,1,480.0,0,1,0,0,0,"Rua Otelo Augusto Ribeiro, 771 - Guaianases, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaianases-zona-leste-sao-paulo-com-garagem-57m2-venda-RS230000-id-2603445841/,GUAIANASES,4112.43428571429,14.0,0.726058823529412,0.442352941176471,74.0888235294118,814.778235294118,CORINTHIANS-ITAQUERA,VERMELHA,6616.29648710107,-23.5500832002395,-46.4070751002033
746,220000,5000.0,44,2,1,250.0,0,1,0,0,0,"Rua Luís Mateus, 2420 - Guaianases, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaianases-zona-leste-sao-paulo-com-garagem-44m2-venda-RS220000-id-2556974920/,GUAIANASES,4112.43428571429,14.0,0.726058823529412,0.442352941176471,74.0888235294118,814.778235294118,CORINTHIANS-ITAQUERA,VERMELHA,5839.01222782901,-23.5632010002387,-46.4187943002028
747,174000,5272.73,33,2,1,,0,1,0,0,0,"Rua Custódio Paiva - Guaianases, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaianases-zona-leste-sao-paulo-com-garagem-33m2-venda-RS174000-id-2615535240/,GUAIANASES,4112.43428571429,14.0,0.726058823529412,0.442352941176471,74.0888235294118,814.778235294118,CORINTHIANS-ITAQUERA,VERMELHA,7462.60652395257,-23.5632133002393,-46.4018224002028
748,210000,4666.67,45,2,1,505.0,0,1,1,0,0,"Rua Alto Beni, 110 - Guaianases, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaianases-zona-leste-sao-paulo-com-garagem-45m2-venda-RS210000-id-2572221188/,GUAIANASES,4112.43428571429,14.0,0.726058823529412,0.442352941176471,74.0888235294118,814.778235294118,CORINTHIANS-ITAQUERA,VERMELHA,5073.15600592614,-23.5594279002386,-46.425217800203
751,190000,3454.55,55,2,1,480.0,0,1,0,0,0,"Rua Otelo Augusto Ribeiro, 771 - Guaianases, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaianases-zona-leste-sao-paulo-com-garagem-55m2-venda-RS190000-id-2535385775/,GUAIANASES,4112.43428571429,14.0,0.726058823529412,0.442352941176471,74.0888235294118,814.778235294118,CORINTHIANS-ITAQUERA,VERMELHA,6616.29648710107,-23.5500832002395,-46.4070751002033
752,180000,3157.89,57,2,1,480.0,0,1,0,0,0,"Rua Otelo Augusto Ribeiro, 771 - Guaianases, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaianases-zona-leste-sao-paulo-com-garagem-57m2-venda-RS180000-id-2589070596/,GUAIANASES,4112.43428571429,14.0,0.726058823529412,0.442352941176471,74.0888235294118,814.778235294118,CORINTHIANS-ITAQUERA,VERMELHA,6616.29648710107,-23.5500832002395,-46.4070751002033
754,180000,4090.91,44,2,1,353.0,0,1,0,0,0,"Rua Alto Beni - Guaianases, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaianases-zona-leste-sao-paulo-com-garagem-44m2-venda-RS180000-id-2556108633/,GUAIANASES,4112.43428571429,14.0,0.726058823529412,0.442352941176471,74.0888235294118,814.778235294118,CORINTHIANS-ITAQUERA,VERMELHA,5319.44422239194,-23.5613370002386,-46.4234653002029
758,650000,8666.67,75,1,1,600.0,1,1,0,0,0,"Rua dos Sorocabanos, 700 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-75m2-venda-RS650000-id-2563936203/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,TAMANDUATEÍ,VERDE,2040.16374909055,-23.5796680002319,-46.6036222002022
759,700000,10294.12,68,2,1,625.0,1,2,0,0,0,"Rua Agostinho Gomes - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-68m2-venda-RS700000-id-2616728899/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,TAMANDUATEÍ,VERDE,1626.55512747379,-23.5866100002317,-46.604182600202
760,787000,11405.8,69,2,1,560.0,1,2,1,1,1,"Rua Marquês Olinda, 125 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-69m2-venda-RS787000-id-2616185213/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,ALTO DO IPIRANGA,VERDE,277.202415732561,-23.6003165002309,-46.6143383002014
762,498000,7545.45,66,3,2,700.0,1,2,0,0,1,"Rua do Manifesto, 2737 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-66m2-venda-RS498000-id-2616745112/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,SACOMÃ,VERDE,602.535596352761,-23.5976504002315,-46.5992482002015
763,1270000,13655.91,93,3,2,920.0,1,3,1,1,1,"Rua Marcos Portugal, 303 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-93m2-venda-RS1270000-id-2616851113/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,SACOMÃ,VERDE,426.058534777466,-23.603781100231,-46.6067861002013
764,325014,13000.56,25,1,0,400.0,1,1,1,1,1,"Avenida Nazaré, 2118 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipiranga-zona-sul-sao-paulo-25m2-venda-RS325014-id-2616182100/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,ALTO DO IPIRANGA,VERDE,328.027004611506,-23.602843000231,-46.6094813002013
765,558000,8328.36,67,2,2,750.0,1,2,0,0,1,"Rua do Manifesto, 2737 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-67m2-venda-RS558000-id-2616744310/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,SACOMÃ,VERDE,602.535596352761,-23.5976504002315,-46.5992482002015
766,403000,7196.43,56,2,1,350.0,1,2,1,0,1,"Avenida Doutor Gentil de Moura, 101 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-56m2-venda-RS403000-id-2615012903/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,ALTO DO IPIRANGA,VERDE,131.832800896771,-23.6025374002308,-46.6138914002013
767,693000,7786.52,89,3,2,870.0,1,2,1,0,1,"Rua Teodoro de Beaurepaire, 208 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-89m2-venda-RS693000-id-2616759870/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,SACOMÃ,VERDE,353.697314755287,-23.5995215002312,-46.6061686002015
768,440000,6875.0,64,2,1,550.0,0,2,0,1,1,"Rua do Manifesto, 198 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-64m2-venda-RS440000-id-2616791693/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,VILA PRUDENTE,PRATA,2276.21589101711,-23.5750942002321,-46.6036969002024
769,350000,7446.81,47,2,0,330.0,1,2,1,0,0,"Rua do Lago, 216 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-47m2-venda-RS350000-id-2615769521/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,SACOMÃ,VERDE,373.654552815235,-23.603960400231,-46.6059245002013
770,809000,9630.95,84,3,2,700.0,1,2,1,0,1,"Rua Mil Oitocentos e Vinte e Dois, 1453 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-84m2-venda-RS809000-id-2613268546/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,SACOMÃ,VERDE,644.08366887633,-23.5984300002315,-46.5980660002015
771,729900,10894.03,67,2,1,,1,2,0,0,0,"Avenida Nazaré, 2118 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-67m2-venda-RS729900-id-2486293077/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,ALTO DO IPIRANGA,VERDE,328.027004611506,-23.602843000231,-46.6094813002013
772,1373000,10170.37,135,4,3,1500.0,2,4,0,0,0,"Rua Cipriano Barata, 1451 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-135m2-venda-RS1373000-id-2615974911/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,TAMANDUATEÍ,VERDE,1991.97070232376,-23.5824850002318,-46.6056653002021
774,475000,7196.97,66,2,2,750.0,1,2,1,0,0,"Rua Campante, 410 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-66m2-venda-RS475000-id-2577183585/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,TAMANDUATEÍ,VERDE,625.000861839682,-23.5978624002317,-46.5929640002016
775,699000,11274.19,62,1,1,815.0,1,2,1,1,0,"Rua Doutor Mário Vicente, 1416 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-62m2-venda-RS699000-id-2491827082/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,ALTO DO IPIRANGA,VERDE,693.903631937842,-23.5960038002311,-46.6128831002016
776,474950,7196.21,66,3,1,500.0,2,2,0,0,1,"Rua Malvina Ferrara Samarone, 100 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-66m2-venda-RS474950-id-2569688063/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,SACOMÃ,VERDE,272.080812936786,-23.6039419002311,-46.6034954002013
777,799000,14267.86,56,2,1,850000.0,1,2,0,0,0,"Rua Antônio Marcondes, 184 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-56m2-venda-RS799000-id-2581427315/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,ALTO DO IPIRANGA,VERDE,459.903295860609,-23.598284200231,-46.6113516002015
778,349999,7777.76,45,1,1,290.0,1,2,1,1,1,"Avenida Presidente Tancredo Neves, 100 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-45m2-venda-RS349999-id-2567015539/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,SACOMÃ,VERDE,521.68316072146,-23.605793100231,-46.6055052002012
781,280000,4307.69,65,2,0,200.0,0,1,0,0,0,"Rua dos Patriotas, 1089 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-65m2-venda-RS280000-id-2611505473/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,TAMANDUATEÍ,VERDE,1644.46686053567,-23.5828483002319,-46.6015873002021
782,789000,11434.78,69,2,1,560.0,1,2,1,0,1,"Rua Marquês Olinda, 125 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-69m2-venda-RS789000-id-2616189308/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,ALTO DO IPIRANGA,VERDE,277.202415732561,-23.6003165002309,-46.6143383002014
783,688000,7730.34,89,3,2,800.0,1,2,1,1,1,"Rua Teodoro de Beaurepaire, 208 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-89m2-venda-RS688000-id-2616760629/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,SACOMÃ,VERDE,353.697314755287,-23.5995215002312,-46.6061686002015
784,375000,6250.0,60,1,1,430.0,0,1,0,0,0,"Rua do Manifesto - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-60m2-venda-RS375000-id-2616518810/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,TAMANDUATEÍ,VERDE,1221.2814151269,-23.5877603002318,-46.6003617002019
785,990000,11927.71,83,3,1,640.0,1,2,0,0,0,"Rua Marquês Olinda, 125 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-83m2-venda-RS990000-id-2616178109/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,ALTO DO IPIRANGA,VERDE,277.202415732561,-23.6003165002309,-46.6143383002014
786,860000,8775.51,98,3,2,1052.0,1,2,1,1,1,"Rua Cipriano Barata - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-98m2-venda-RS860000-id-2584259721/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,TAMANDUATEÍ,VERDE,1850.84058671977,-23.5846974002317,-46.605570400202
787,789000,11434.78,69,2,1,675.0,1,2,1,1,1,"Rua Marquês Olinda, 125 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-69m2-venda-RS789000-id-2548888059/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,ALTO DO IPIRANGA,VERDE,277.202415732561,-23.6003165002309,-46.6143383002014
788,857829,10858.59,79,3,1,1.0,1,3,0,0,0,"Rua Huet Bacelar - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-79m2-venda-RS857829-id-2615847268/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,SANTOS-IMIGRANTES,VERDE,563.995466885509,-23.593682500231,-46.6160478002017
789,1350000,11739.13,115,3,2,1300.0,1,2,1,0,0,"Rua Cipriano Barata, 1118 - Ipiranga, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-115m2-venda-RS1350000-id-2544771020/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,TAMANDUATEÍ,VERDE,2275.02222274713,-23.5793853002318,-46.6065207002022
822,235000,6025.64,39,2,0,350.0,0,1,1,0,0,"Rua Capão do Rego, 101 - Sacomã, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-sacoma-zona-sul-sao-paulo-39m2-venda-RS235000-id-2607993179/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,SACOMÃ,VERDE,447.581377488731,-23.604362500231,-46.6065162002013
2504,460000,6969.7,66,2,2,430.0,1,2,0,0,0,"Rua Campante - Vila Prudente, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-66m2-venda-RS460000-id-2616582060/,IPIRANGA,9850.262,15.0,0.792,0.450769230769231,77.3230769230769,1421.78923076923,TAMANDUATEÍ,VERDE,617.311791005134,-23.5979913002317,-46.5925513002015
889,200000,4255.32,47,2,1,,0,1,1,0,0,"Rua Lagoa das Capivaras - Itaim Paulista, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-47m2-venda-RS200000-id-2584546180/,ITAIM PAULISTA,4532.13384615385,26.0,0.715916666666667,0.40625,72.9333333333333,609.51375,CORINTHIANS-ITAQUERA,VERMELHA,10689.1793955486,-23.4905409002423,-46.3830357002054
890,250000,5319.15,47,2,1,,0,1,1,0,1,"Rua Lagoa das Capivaras, 50 - Itaim Paulista, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-47m2-venda-RS250000-id-2526069489/,ITAIM PAULISTA,4532.13384615385,26.0,0.715916666666667,0.40625,72.9333333333333,609.51375,CORINTHIANS-ITAQUERA,VERMELHA,10662.9468079868,-23.4893412002423,-46.3841855002054
891,214000,4553.19,47,2,1,350.0,0,1,0,1,1,"Rua Tibúrcio de Sousa, 9 - Itaim Paulista, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-47m2-venda-RS214000-id-2616624455/,ITAIM PAULISTA,4532.13384615385,26.0,0.715916666666667,0.40625,72.9333333333333,609.51375,CORINTHIANS-ITAQUERA,VERMELHA,8761.17928502907,-23.4978696002414,-46.4004042002052
893,180000,3913.04,46,2,1,,0,1,0,0,0,"Avenida Marechal Tito, 7455 - Itaim Paulista, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-46m2-venda-RS180000-id-2612505420/,ITAIM PAULISTA,4532.13384615385,26.0,0.715916666666667,0.40625,72.9333333333333,609.51375,CORINTHIANS-ITAQUERA,VERMELHA,11406.0709837718,-23.4848979002426,-46.3786526002056
894,229000,4872.34,47,2,1,,0,1,1,0,1,"Rua Lagoa das Capivaras - Itaim Paulista, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-47m2-venda-RS229000-id-2558182776/,ITAIM PAULISTA,4532.13384615385,26.0,0.715916666666667,0.40625,72.9333333333333,609.51375,CORINTHIANS-ITAQUERA,VERMELHA,10689.1793955486,-23.4905409002423,-46.3830357002054
895,190000,3958.33,48,2,1,270.0,0,1,0,0,1,"Rua Itajuibe, 545 - Itaim Paulista, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-48m2-venda-RS190000-id-2496744792/,ITAIM PAULISTA,4532.13384615385,26.0,0.715916666666667,0.40625,72.9333333333333,609.51375,CORINTHIANS-ITAQUERA,VERMELHA,9464.05411713573,-23.4999795002417,-46.3908651002051
896,330000,4782.61,69,3,1,395.0,0,1,0,0,0,"Rua Antônio João de Medeiros - Itaim Paulista, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-3-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-69m2-venda-RS330000-id-2613891641/,ITAIM PAULISTA,4532.13384615385,26.0,0.715916666666667,0.40625,72.9333333333333,609.51375,CORINTHIANS-ITAQUERA,VERMELHA,8576.27867094358,-23.5047260002413,-46.3979425002049
897,260000,4482.76,58,2,1,,0,1,1,0,0,"Rua Lagoa das Capivaras - Itaim Paulista, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-58m2-venda-RS260000-id-2519181401/,ITAIM PAULISTA,4532.13384615385,26.0,0.715916666666667,0.40625,72.9333333333333,609.51375,CORINTHIANS-ITAQUERA,VERMELHA,10689.1793955486,-23.4905409002423,-46.3830357002054
899,199001,4738.12,42,2,1,300.0,0,1,0,0,1,"Rua Tibúrcio de Sousa - Itaim Paulista, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-42m2-venda-RS199001-id-2538652292/,ITAIM PAULISTA,4532.13384615385,26.0,0.715916666666667,0.40625,72.9333333333333,609.51375,CORINTHIANS-ITAQUERA,VERMELHA,8750.02459184767,-23.5024691002414,-46.397380800205
900,250000,5319.15,47,2,1,,0,1,1,0,1,"Rua Lagoa das Capivaras - Itaim Paulista, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-47m2-venda-RS250000-id-2615324260/,ITAIM PAULISTA,4532.13384615385,26.0,0.715916666666667,0.40625,72.9333333333333,609.51375,CORINTHIANS-ITAQUERA,VERMELHA,10689.1793955486,-23.4905409002423,-46.3830357002054
901,330350,4787.68,69,3,1,361.0,0,1,0,1,1,"Rua Antônio João de Medeiros, 100 - Itaim Paulista, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-3-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-69m2-venda-RS330350-id-2615614975/,ITAIM PAULISTA,4532.13384615385,26.0,0.715916666666667,0.40625,72.9333333333333,609.51375,CORINTHIANS-ITAQUERA,VERMELHA,8322.33919402106,-23.5123742002411,-46.3966106002046
902,210500,5134.15,41,2,1,168.0,0,1,0,0,0,"Rua Lourenço Franco do Prado, 213 - Itaim Paulista, São Paulo - SP",https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-41m2-venda-RS210500-id-2567743896/,ITAIM PAULISTA,4532.13384615385,26.0,0.715916666666667,0.40625,72.9333333333333,609.51375,CORINTHIANS-ITAQUERA,VERMELHA,9990.63000685259,-23.5097243002417,-46.3801289002047
